"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0K400","2020-02-17 04:00:00","65.000","350.000","3.900","11.000","0.820","1014.500","","0.000","-99.000","-99.000","-99.000","11.900","","11.000",""
"C0I370","2020-02-17 04:00:00","671.000","0.000","0.000","11.400","0.980","943.400","","2.000","-99.000","-99.000","-99.000","13.500","","11.000",""
"C0S750","2020-02-17 04:00:00","2280.000","333.000","1.000","7.300","0.970","773.900","","0.500","9.500","194.000","","9.000","","5.500",""
"C0R650","2020-02-17 04:00:00","29.000","296.000","1.400","13.700","0.990","1017.700","","0.000","-99.000","-99.000","-99.000","16.300","","13.700",""
"C0E740","2020-02-17 04:00:00","27.000","50.000","2.500","10.600","0.730","1016.300","","0.000","-99.000","-99.000","-99.000","10.600","","9.800",""
"C0AI20","2020-02-17 04:00:00","25.000","21.000","10.700","10.700","0.590","1023.400","","0.000","-99.000","-99.000","-99.000","11.100","","10.600",""
"C0E550","2020-02-17 04:00:00","84.000","51.000","3.400","9.700","0.740","1014.100","","0.000","-99.000","-99.000","-99.000","9.800","","9.000",""
"C0X060","2020-02-17 04:00:00","19.000","19.000","4.600","11.900","0.690","1020.400","","0.000","-99.000","-99.000","-99.000","12.600","","11.900",""
"C0R510","2020-02-17 04:00:00","31.000","331.000","1.600","13.800","0.880","1016.900","","0.500","-99.000","-99.000","-99.000","16.300","","13.800",""
"C0AC60","2020-02-17 04:00:00","55.000","61.000","1.200","10.600","0.710","1019.500","","0.000","-99.000","-99.000","-99.000","10.600","","10.000",""
"C0UA70","2020-02-17 04:00:00","547.000","354.000","4.600","6.000","0.990","960.900","","0.000","-99.000","-99.000","-99.000","6.000","","5.200",""
"C0G740","2020-02-17 04:00:00","24.000","22.000","4.600","11.500","0.660","1019.100","","0.000","10.000","36.000","","12.200","","11.200",""
"C0F9N0","2020-02-17 04:00:00","75.000","3.000","1.900","12.200","0.750","1011.900","","0.000","-99.000","-99.000","-99.000","13.400","","12.200",""
"C0F9T0","2020-02-17 04:00:00","111.000","341.000","1.800","10.200","0.760","1007.600","","0.000","-99.000","-99.000","-99.000","11.200","","10.000",""
"C0S710","2020-02-17 04:00:00","382.000","9.000","2.900","10.700","0.960","979.500","","0.000","-99.000","-99.000","-99.000","11.600","","10.700",""
"C0M680","2020-02-17 04:00:00","37.000","345.000","2.500","11.300","0.720","1018.600","","0.000","8.500","348.000","","12.300","","11.300",""
"C0X220","2020-02-17 04:00:00","26.000","37.000","5.500","11.800","0.640","1017.800","","0.000","13.300","30.000","","12.500","","11.800",""
"C0R560","2020-02-17 04:00:00","22.000","322.000","2.800","13.700","0.800","1018.000","","0.000","-99.000","-99.000","-99.000","15.700","","13.700",""
"C0F9P0","2020-02-17 04:00:00","26.000","35.000","6.800","11.100","0.690","1019.700","","0.000","12.000","34.000","","11.100","","10.600",""
"C0O970","2020-02-17 04:00:00","71.000","323.000","1.500","12.200","0.750","1012.800","","0.000","-99.000","-99.000","-99.000","12.700","","12.000",""
"C0F0B0","2020-02-17 04:00:00","311.000","98.000","2.800","8.700","0.890","984.500","","0.000","-99.000","-99.000","-99.000","9.400","","8.600",""
"C0R440","2020-02-17 04:00:00","1654.000","168.000","2.500","9.000","1.000","836.800","","2.500","-99.000","-99.000","-99.000","10.000","","6.700",""
"C0M690","2020-02-17 04:00:00","33.000","19.000","3.900","11.400","0.720","1016.600","","0.000","-99.000","-99.000","-99.000","12.300","","11.400",""
"C0V690","2020-02-17 04:00:00","30.000","42.000","2.100","13.300","0.810","1017.400","","0.500","-99.000","-99.000","-99.000","15.100","","13.100",""
"C0Z210","2020-02-17 04:00:00","126.000","8.000","1.400","11.800","0.990","1010.500","","0.000","-99.000","-99.000","-99.000","12.300","","11.700",""
"C0U770","2020-02-17 04:00:00","5.000","350.000","3.900","12.500","0.580","1023.800","","0.000","9.200","322.000","","12.500","","12.100",""
"C0Z080","2020-02-17 04:00:00","298.000","349.000","0.800","11.200","0.990","988.600","","0.000","-99.000","-99.000","-99.000","12.200","","11.200",""
"C0G640","2020-02-17 04:00:00","17.000","24.000","4.000","11.200","0.680","1022.600","","0.000","-99.000","-99.000","-99.000","11.900","","11.000",""
"C0X200","2020-02-17 04:00:00","61.000","323.000","1.600","12.100","0.840","1013.200","","0.000","-99.000","-99.000","-99.000","12.700","","11.800",""
"C0U900","2020-02-17 04:00:00","63.000","340.000","1.300","11.100","0.660","1020.000","","0.000","-99.000","-99.000","-99.000","11.600","","10.900",""
"C0Z230","2020-02-17 04:00:00","31.000","360.000","11.800","12.900","0.620","1020.700","","0.000","-99.000","-99.000","-99.000","13.200","","12.600",""
"C0F9O0","2020-02-17 04:00:00","175.000","28.000","0.400","10.200","1.000","1000.100","","0.000","-99.000","-99.000","-99.000","11.200","","10.000",""
"C0C540","2020-02-17 04:00:00","46.000","55.000","3.700","10.200","0.640","1020.300","","0.000","-99.000","-99.000","-99.000","10.400","","10.200",""
"C0G770","2020-02-17 04:00:00","15.000","22.000","2.900","11.800","0.670","1020.000","","0.000","-99.000","-99.000","-99.000","12.600","","11.700",""
"C0V670","2020-02-17 04:00:00","20.000","346.000","3.700","13.500","0.700","1018.000","","0.000","-99.000","-99.000","-99.000","14.400","","13.100",""
"C0A870","2020-02-17 04:00:00","685.000","23.000","7.400","6.700","0.990","942.400","","0.000","13.200","31.000","","6.700","","6.200",""
"C0R220","2020-02-17 04:00:00","23.000","270.000","1.200","13.700","1.000","1017.600","","0.000","-99.000","-99.000","-99.000","16.300","","13.700",""
"C0Z220","2020-02-17 04:00:00","589.000","99.000","0.600","8.200","1.000","955.200","","0.000","-99.000","-99.000","-99.000","8.500","","8.000",""
"C0D560","2020-02-17 04:00:00","147.000","41.000","2.800","9.400","0.740","1007.600","","0.500","9.200","44.000","","9.400","","8.800",""
"C0I380","2020-02-17 04:00:00","258.000","298.000","0.400","10.800","0.990","989.600","","0.500","-99.000","-99.000","-99.000","11.300","","10.500",""
"C0Z020","2020-02-17 04:00:00","211.000","38.000","4.800","11.800","0.990","997.700","","0.000","-99.000","-99.000","-99.000","12.600","","11.800",""
"C0Z190","2020-02-17 04:00:00","62.000","231.000","1.000","12.700","1.000","1015.500","","0.000","-99.000","-99.000","-99.000","13.900","","12.700",""
"C0C710","2020-02-17 04:00:00","143.000","261.000","0.400","9.000","0.860","1009.500","","0.000","-99.000","-99.000","-99.000","9.000","","8.300",""
"C0D360","2020-02-17 04:00:00","523.000","0.000","0.000","-99.000","-99.000","960.900","","2.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0C680","2020-02-17 04:00:00","228.000","20.000","4.000","8.300","0.690","996.700","","0.000","9.900","6.000","","8.500","","8.200",""
"C0X140","2020-02-17 04:00:00","17.000","18.000","1.400","12.800","0.660","1018.400","","0.000","-99.000","-99.000","-99.000","13.500","","12.800",""
"C0V710","2020-02-17 04:00:00","34.000","342.000","3.800","13.700","0.770","1015.800","","0.500","-99.000","-99.000","-99.000","15.900","","13.400",""
"C0G840","2020-02-17 04:00:00","32.000","11.000","2.500","10.700","0.780","1017.400","","0.000","-99.000","-99.000","-99.000","11.900","","10.600",""
"C0S890","2020-02-17 04:00:00","238.000","355.000","1.900","13.100","0.900","998.400","","0.000","-99.000","-99.000","-99.000","14.000","","13.100",""
"C0T820","2020-02-17 04:00:00","550.000","216.000","0.300","9.600","0.910","962.100","","0.500","-99.000","-99.000","-99.000","10.600","","9.600",""
"C0F9I0","2020-02-17 04:00:00","194.000","24.000","3.100","9.200","0.790","997.900","","0.000","-99.000","-99.000","-99.000","10.100","","9.000",""
"C0C650","2020-02-17 04:00:00","208.000","28.000","2.300","8.400","0.740","1000.400","","0.000","-99.000","-99.000","-99.000","8.500","","8.000",""
"C0R600","2020-02-17 04:00:00","766.000","126.000","0.800","14.500","0.990","931.400","","1.500","-99.000","-99.000","-99.000","15.300","","14.000",""
"C0Z320","2020-02-17 04:00:00","646.000","67.000","0.500","9.300","1.000","947.800","","1.500","-99.000","-99.000","-99.000","9.800","","9.200",""
"C0V210","2020-02-17 04:00:00","734.000","231.000","2.300","15.200","0.960","936.300","","1.000","-99.000","-99.000","-99.000","17.500","","15.200",""
"C0K240","2020-02-17 04:00:00","1132.000","318.000","2.700","11.000","0.990","894.900","","0.500","-99.000","-99.000","-99.000","12.900","","10.900",""
"C0M520","2020-02-17 04:00:00","15.000","23.000","4.700","11.300","0.680","1018.900","","0.000","-99.000","-99.000","-99.000","12.100","","11.300",""
"C0A530","2020-02-17 04:00:00","300.000","0.000","0.200","7.600","0.990","990.200","","0.500","-99.000","-99.000","-99.000","7.800","","7.200",""
"C0E820","2020-02-17 04:00:00","220.000","33.000","4.000","8.300","0.800","997.300","","0.000","9.600","24.000","","8.300","","7.800",""
"C0K450","2020-02-17 04:00:00","35.000","358.000","6.000","11.000","0.670","1016.600","","0.000","-99.000","-99.000","-99.000","11.900","","11.000",""
"C0G760","2020-02-17 04:00:00","53.000","360.000","2.300","10.900","0.990","1018.200","","0.000","-99.000","-99.000","-99.000","11.900","","10.900",""
"CM0120","2020-02-17 04:00:00","4.000","41.000","8.400","12.700","0.660","1021.400","","0.000","15.300","48.000","","13.400","","12.700",""
"C0Z290","2020-02-17 04:00:00","946.000","0.000","0.000","7.800","1.000","915.100","","1.500","-99.000","-99.000","-99.000","8.700","","7.700",""
"C0V680","2020-02-17 04:00:00","40.000","353.000","2.500","12.500","0.820","1015.400","","0.000","-99.000","-99.000","-99.000","14.300","","12.200",""
"C0F9U0","2020-02-17 04:00:00","74.000","37.000","2.800","11.400","0.720","1012.200","","0.000","8.800","24.000","","12.500","","11.400",""
"C0AI10","2020-02-17 04:00:00","76.000","117.000","0.400","9.500","0.910","1016.100","","0.000","-99.000","-99.000","-99.000","9.900","","9.200",""
"C0V530","2020-02-17 04:00:00","34.000","6.000","3.000","12.400","0.690","1016.200","","0.000","-99.000","-99.000","-99.000","13.100","","12.300",""
"C0R550","2020-02-17 04:00:00","38.000","333.000","1.900","14.000","1.000","1016.200","","0.500","-99.000","-99.000","-99.000","16.300","","14.000",""
"C0F9L0","2020-02-17 04:00:00","253.000","34.000","3.500","9.300","0.830","991.100","","0.000","9.400","55.000","","9.900","","9.200",""
"C0A950","2020-02-17 04:00:00","60.000","344.000","8.500","11.600","0.740","1018.300","","0.000","-99.000","-99.000","-99.000","11.700","","11.500",""
"C0R160","2020-02-17 04:00:00","45.000","11.000","1.300","13.400","0.990","1014.100","","0.000","-99.000","-99.000","-99.000","15.300","","13.300",""
"C0F9S0","2020-02-17 04:00:00","43.000","356.000","3.200","11.100","0.720","1016.700","","0.000","-99.000","-99.000","-99.000","12.300","","11.100",""
"C0M820","2020-02-17 04:00:00","980.000","236.000","1.300","14.200","0.950","908.900","","2.500","-99.000","-99.000","-99.000","16.200","","14.200",""
"C0G870","2020-02-17 04:00:00","12.000","29.000","4.400","12.000","0.620","1021.400","","0.000","11.300","55.000","","12.500","","11.400",""
"C0R530","2020-02-17 04:00:00","16.000","354.000","3.300","13.200","0.900","1018.100","","0.000","-99.000","-99.000","-99.000","16.200","","13.200",""
"C0O840","2020-02-17 04:00:00","134.000","2.000","0.700","11.200","0.810","1003.300","","0.000","-99.000","-99.000","-99.000","11.500","","11.100",""
"C0A890","2020-02-17 04:00:00","40.000","332.000","0.900","-99.000","0.770","-99.000","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0A660","2020-02-17 04:00:00","97.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0T9H0","2020-02-17 04:00:00","725.000","50.000","3.700","8.000","0.990","939.500","","0.000","-99.000","-99.000","-99.000","8.600","","8.000",""
"C0R270","2020-02-17 04:00:00","51.000","349.000","2.100","15.900","0.950","1012.800","","0.000","-99.000","-99.000","-99.000","17.400","","15.600",""
"C0O980","2020-02-17 04:00:00","18.000","7.000","2.700","12.600","0.680","1020.000","","0.000","-99.000","-99.000","-99.000","13.000","","12.300",""
"C0T9I0","2020-02-17 04:00:00","152.000","0.000","0.000","12.000","0.940","1007.000","","5.000","-99.000","-99.000","-99.000","12.500","","11.700",""
"C0V760","2020-02-17 04:00:00","30.000","20.000","2.700","13.500","0.710","1017.300","","0.000","-99.000","-99.000","-99.000","14.600","","13.100",""
"C0AG90","2020-02-17 04:00:00","25.000","5.000","1.800","11.700","0.640","1023.600","","0.000","-99.000","-99.000","-99.000","11.700","","10.900",""
"C0R570","2020-02-17 04:00:00","37.000","25.000","1.500","14.000","0.940","1014.400","","1.000","-99.000","-99.000","-99.000","17.000","","13.900",""
"C0O900","2020-02-17 04:00:00","9.000","10.000","5.000","12.300","0.840","1020.200","","0.000","-99.000","-99.000","-99.000","12.800","","12.300",""
"C0AD00","2020-02-17 04:00:00","86.000","31.000","1.400","11.100","0.690","1016.300","","0.000","8.300","17.000","","12.200","","11.000",""
"C0U980","2020-02-17 04:00:00","573.000","320.000","3.600","5.400","1.000","959.100","","0.500","-99.000","-99.000","-99.000","5.500","","5.300",""
"C0S740","2020-02-17 04:00:00","289.000","43.000","2.300","11.700","0.970","990.600","","0.000","-99.000","-99.000","-99.000","12.500","","11.700",""
"C0A940","2020-02-17 04:00:00","49.000","32.000","1.600","10.400","0.700","1020.700","","0.000","8.200","317.000","","10.500","","10.300",""
"C0A920","2020-02-17 04:00:00","196.000","35.000","2.800","8.700","0.730","1001.700","","0.000","8.800","67.000","","8.900","","8.600",""
"C0T870","2020-02-17 04:00:00","135.000","0.000","0.000","11.400","0.980","1007.500","","2.000","-99.000","-99.000","-99.000","11.600","","10.900",""
"C0O930","2020-02-17 04:00:00","69.000","290.000","0.400","12.200","1.000","1013.500","","0.000","-99.000","-99.000","-99.000","13.600","","12.100",""
"C0AI40","2020-02-17 04:00:00","37.000","356.000","0.300","11.100","0.590","1022.100","","0.000","-99.000","-99.000","-99.000","11.500","","11.100",""
"C0C460","2020-02-17 04:00:00","482.000","0.000","0.000","6.800","0.850","969.000","","0.500","-99.000","-99.000","-99.000","6.800","","6.200",""
"C0E520","2020-02-17 04:00:00","320.000","305.000","1.100","7.600","0.920","985.500","","0.000","-99.000","-99.000","-99.000","8.000","","7.400",""
"C0T9D0","2020-02-17 04:00:00","7.000","12.000","1.300","12.900","0.690","1023.600","","0.000","-99.000","-99.000","-99.000","13.300","","12.800",""
"C0I390","2020-02-17 04:00:00","1184.000","260.000","0.600","11.000","0.990","888.700","","1.000","-99.000","-99.000","-99.000","12.900","","11.000",""
"C0B020","2020-02-17 04:00:00","86.000","1.000","6.700","11.000","0.680","1013.800","","0.000","12.100","12.000","","11.100","","11.000",""
"CM0170","2020-02-17 04:00:00","106.000","252.000","1.600","10.800","0.850","1010.100","","0.000","-99.000","-99.000","-99.000","11.700","","10.800",""
"C0F860","2020-02-17 04:00:00","2215.000","213.000","3.100","8.400","1.000","781.000","","2.500","-99.000","-99.000","-99.000","9.100","","8.300",""
"C0U890","2020-02-17 04:00:00","116.000","30.000","1.900","10.800","0.700","1013.300","","0.000","-99.000","-99.000","-99.000","11.400","","10.800",""
"C0F850","2020-02-17 04:00:00","379.000","4.000","1.000","8.300","0.930","976.900","","0.000","-99.000","-99.000","-99.000","8.900","","8.300",""
"C0AH50","2020-02-17 04:00:00","275.000","32.000","3.900","8.500","0.700","992.800","","0.000","10.400","29.000","","8.800","","8.500",""
"C0Z160","2020-02-17 04:00:00","124.000","0.000","0.000","12.200","0.920","1010.200","","0.000","-99.000","-99.000","-99.000","12.600","","11.900",""
"C0R540","2020-02-17 04:00:00","17.000","352.000","2.100","14.500","0.980","1017.600","","1.500","-99.000","-99.000","-99.000","17.300","","14.500",""
"C0K480","2020-02-17 04:00:00","56.000","359.000","4.900","10.500","0.810","1014.600","","0.000","-99.000","-99.000","-99.000","11.700","","10.500",""
"C0H890","2020-02-17 04:00:00","440.000","296.000","0.300","12.400","0.910","968.200","","0.000","-99.000","-99.000","-99.000","14.800","","12.300",""
"C0S770","2020-02-17 04:00:00","375.000","94.000","0.600","12.900","0.950","978.700","","0.500","-99.000","-99.000","-99.000","13.200","","12.800",""
"C0X230","2020-02-17 04:00:00","29.000","12.000","4.800","11.500","0.680","1018.900","","0.000","10.400","15.000","","12.200","","11.500",""
"C0B010","2020-02-17 04:00:00","38.000","28.000","2.300","11.700","0.670","1019.200","","0.000","-99.000","-99.000","-99.000","11.700","","11.500",""
"C0R490","2020-02-17 04:00:00","49.000","276.000","1.500","13.800","0.870","1013.500","","0.000","-99.000","-99.000","-99.000","16.200","","13.800",""
"C0V440","2020-02-17 04:00:00","27.000","313.000","2.400","12.800","0.760","1016.600","","0.000","-99.000","-99.000","-99.000","14.600","","12.700",""
"C0SA40","2020-02-17 04:00:00","200.000","329.000","0.900","13.500","0.860","1000.300","","0.000","-99.000","-99.000","-99.000","14.200","","13.500",""
"C0Z280","2020-02-17 04:00:00","224.000","303.000","0.900","11.900","0.990","999.100","","0.500","-99.000","-99.000","-99.000","12.600","","11.800",""
"C0Z070","2020-02-17 04:00:00","247.000","355.000","2.800","11.200","1.000","994.400","","0.000","-99.000","-99.000","-99.000","11.900","","11.100",""
"CM0180","2020-02-17 04:00:00","313.000","0.000","0.200","13.000","0.900","983.800","","0.000","-99.000","-99.000","-99.000","14.600","","12.900",""
